Model,Threshold,Precision,Recall,F1,F2,ROC-AUC,Average Precision,Specificity,False Positive Rate,False Negative Rate,Review Rate,TN,FP,FN,TP
Logistic Regression,0.86,0.1598360655737705,0.8210526315789474,0.26758147512864494,0.44930875576006096,0.9615427423123484,0.5026199147426833,0.9927627049831425,0.007237295016857602,0.17894736842105263,0.008599725090755295,56241,410,17,78
Logistic Regression,0.87,0.16594827586206898,0.8105263157894737,0.2754919499105546,0.45616113744044884,0.9615427423123484,0.5026199147426833,0.993168699581649,0.006831300418350956,0.18947368421052632,0.008176787791209953,56264,387,18,77
Logistic Regression,0.88,0.18181818181818182,0.8,0.2962962962962963,0.4761904761901644,0.9615427423123484,0.5026199147426833,0.9939630368395969,0.00603696316040317,0.2,0.00736615796708138,56309,342,19,76
Logistic Regression,0.89,0.19843342036553524,0.8,0.3179916317991632,0.49803407601541483,0.9615427423123484,0.5026199147426833,0.9945808547068895,0.0054191452931104485,0.2,0.006749374405244423,56344,307,19,76
Logistic Regression,0.9,0.21902017291066284,0.8,0.3438914027149321,0.5226960110038147,0.9615427423123484,0.5026199147426833,0.9952163245132478,0.0047836754867522195,0.2,0.006114968455926409,56380,271,19,76
Logistic Regression,0.91,0.2331288343558282,0.8,0.36104513064133015,0.5382436260620123,0.9615427423123484,0.5026199147426833,0.9955870152336234,0.004412984766376586,0.2,0.005744898318824234,56401,250,19,76
Logistic Regression,0.92,0.2613240418118467,0.7894736842105263,0.39267015706806285,0.5622188905544162,0.9615427423123484,0.5026199147426833,0.9962577889181127,0.0037422110818873455,0.21052631578947367,0.005057625207063053,56439,212,20,75
Logistic Regression,0.93,0.2835249042145594,0.7789473684210526,0.4157303370786517,0.5772230889232552,0.9615427423123484,0.5026199147426833,0.9966990873947503,0.0033009126052496868,0.22105263157894736,0.004599443132555598,56464,187,21,74
Logistic Regression,0.9400000000000001,0.29957805907172996,0.7473684210526316,0.42771084337349397,0.575364667746868,0.9615427423123484,0.5026199147426833,0.997069778115126,0.0029302218848740536,0.25263157894736843,0.004176505833010256,56485,166,24,71
Logistic Regression,0.9500000000000001,0.33658536585365856,0.7263157894736842,0.46,0.5897435897433052,0.9615427423123484,0.5026199147426833,0.9975993362870912,0.002400663712908863,0.2736842105263158,0.0036125894336164663,56515,136,26,69
Logistic Regression,0.9600000000000001,0.3770491803278688,0.7263157894736842,0.49640287769784175,0.6127886323265463,0.9615427423123484,0.5026199147426833,0.9979876789465323,0.0020123210534677234,0.2736842105263158,0.003224896909033236,56537,114,26,69
Logistic Regression,0.97,0.4024390243902439,0.6947368421052632,0.5096525096525096,0.6066176470585604,0.9615427423123484,0.5026199147426833,0.9982701099715804,0.001729890028419622,0.30526315789473685,0.0028900715468931732,56553,98,29,66
Logistic Regression,0.98,0.472,0.6210526315789474,0.5363636363636363,0.5841584158413513,0.9615427423123484,0.5026199147426833,0.9988349720216766,0.001165027978323419,0.37894736842105264,0.002202798435131992,56585,66,36,59
Logistic Regression,0.99,0.5473684210526316,0.5473684210526316,0.5473684210526316,0.5473684210524316,0.9615427423123484,0.5026199147426833,0.9992409666201832,0.0007590333798167729,0.45263157894736844,0.0016741268107003137,56608,43,43,52
